customer_zip_code_prefix;customer_city;customer_state
31015;belo horizonte; Minas Gerais
23515;rio de janeiro;Rio de Janeiro
12334;jacarei; Sao Paulo
64605;picos; Piaui
45690;una; Bahia
41940;salvador; Bahia
18890;taguai; Sao Paulo
14015;ribeirao preto; Sao Paulo
30350;belo horizonte; Minas Gerais
7031;guarulhos; Sao Paulo
5679;sao paulo; Sao Paulo
87250;peabiru;Parana
5092;sao paulo; Sao Paulo
4117;sao paulo; Sao Paulo
17514;marilia; Sao Paulo
38195;conquista; Minas Gerais
36600;bicas; Minas Gerais
62115;forquilha; Ceara
27910;macae;Rio de Janeiro
70390;brasilia; Distrito Federal
92020;canoas;Rio Grande do Sul
16430;guaicara; Sao Paulo
13060;campinas; Sao Paulo
38320;santa vitoria; Minas Gerais
3165;sao paulo; Sao Paulo
17800;adamantina; Sao Paulo
7807;franco da rocha; Sao Paulo
41230;salvador; Bahia
5303;sao paulo; Sao Paulo
21740;rio de janeiro;Rio de Janeiro
3317;sao paulo; Sao Paulo
18143;sao roque; Sao Paulo
7813;franco da rocha; Sao Paulo
69020;manaus; Amazonas
13506;rio claro; Sao Paulo
29104;vila velha; Espirito Santo
28455;sao jose de uba;Rio de Janeiro
14030;ribeirao preto; Sao Paulo
8830;mogi das cruzes; Sao Paulo
3547;sao paulo; Sao Paulo
13604;araras; Sao Paulo
74555;goiania; Goias
78890;sorriso; Mato Grosso
4183;sao paulo; Sao Paulo
21715;rio de janeiro;Rio de Janeiro
89220;joinville; Santa Catarina
2762;sao paulo; Sao Paulo
88501;lages; Santa Catarina
49015;aracaju; Sergipe
26052;nova iguacu;Rio de Janeiro
9619;sao bernardo do campo; Sao Paulo
2832;sao paulo; Sao Paulo
12412;pindamonhangaba; Sao Paulo
91510;porto alegre;Rio Grande do Sul
13274;valinhos; Sao Paulo
12440;pindamonhangaba; Sao Paulo
60831;fortaleza; Ceara
36400;conselheiro lafaiete; Minas Gerais
23095;rio de janeiro;Rio de Janeiro
26015;nova iguacu;Rio de Janeiro
1152;sao paulo; Sao Paulo
22793;rio de janeiro;Rio de Janeiro
30260;belo horizonte; Minas Gerais
35162;ipatinga; Minas Gerais
9820;sao bernardo do campo; Sao Paulo
85035;guarapuava;Parana
1107;sao paulo; Sao Paulo
13070;campinas; Sao Paulo
77320;taguatinga; Tocantins
62320;tiangua; Ceara
23052;rio de janeiro;Rio de Janeiro
79500;paranaiba; Mato Grosso do Sul
74595;goiania; Goias
18040;sorocaba; Sao Paulo
31110;belo horizonte; Minas Gerais
99980;david canabarro;Rio Grande do Sul
18460;itarare; Sao Paulo
9330;maua; Sao Paulo
80060;curitiba;Parana
7135;guarulhos; Sao Paulo
57084;maceio; Alagoas
57770;cajueiro; Alagoas
12321;jacarei; Sao Paulo
88060;florianopolis; Santa Catarina
31260;belo horizonte; Minas Gerais
38411;uberlandia; Minas Gerais
9111;santo andre; Sao Paulo
12721;cruzeiro; Sao Paulo
60822;fortaleza; Ceara
22070;rio de janeiro;Rio de Janeiro
96810;santa cruz do sul;Rio Grande do Sul
3420;sao paulo; Sao Paulo
30644;belo horizonte; Minas Gerais
90450;porto alegre;Rio Grande do Sul
19470;presidente epitacio; Sao Paulo
90620;porto alegre;Rio Grande do Sul
30610;belo horizonte; Minas Gerais
89228;joinville; Santa Catarina
29124;vila velha; Espirito Santo
9431;ribeirao pires; Sao Paulo
68745;castanhal; Para
66085;belem; Para
12286;cacapava; Sao Paulo
34000;nova lima; Minas Gerais
3319;sao paulo; Sao Paulo
29155;cariacica; Espirito Santo
32143;contagem; Minas Gerais
4040;sao paulo; Sao Paulo
12955;bom jesus dos perdoes; Sao Paulo
69180;urucurituba; Amazonas
53130;olinda; Pernambuco
9920;diadema; Sao Paulo
13720;sao jose do rio pardo; Sao Paulo
25949;guapimirim;Rio de Janeiro
4652;sao paulo; Sao Paulo
13280;vinhedo; Sao Paulo
13326;salto; Sao Paulo
23585;rio de janeiro;Rio de Janeiro
13032;campinas; Sao Paulo
20920;rio de janeiro;Rio de Janeiro
89700;concordia; Santa Catarina
8285;sao paulo; Sao Paulo
9240;santo andre; Sao Paulo
6730;vargem grande paulista; Sao Paulo
41502;salvador; Bahia
85055;guarapuava;Parana
73330;brasilia; Distrito Federal
88502;lages; Santa Catarina
89810;chapeco; Santa Catarina
17017;bauru; Sao Paulo
8461;sao paulo; Sao Paulo
2440;sao paulo; Sao Paulo
6535;santana de parnaiba; Sao Paulo
89560;videira; Santa Catarina
20910;rio de janeiro;Rio de Janeiro
66640;belem; Para
6768;taboao da serra; Sao Paulo
2541;sao paulo; Sao Paulo
57530;canapi; Alagoas
6717;cotia; Sao Paulo
8021;sao paulo; Sao Paulo
83255;pontal do parana;Parana
28053;campos dos goytacazes;Rio de Janeiro
9291;santo andre; Sao Paulo
1301;sao paulo; Sao Paulo
95705;bento goncalves;Rio Grande do Sul
2229;sao paulo; Sao Paulo
5868;sao paulo; Sao Paulo
23092;rio de janeiro;Rio de Janeiro
78200;caceres; Mato Grosso
1105;sao paulo; Sao Paulo
60420;fortaleza; Ceara
84640;bituruna;Parana
5005;sao paulo; Sao Paulo
65054;sao luis; Maranhao
20755;rio de janeiro;Rio de Janeiro
12490;sao bento do sapucai; Sao Paulo
25922;mage;Rio de Janeiro
13085;campinas; Sao Paulo
9220;santo andre; Sao Paulo
88850;forquilhinha; Santa Catarina
46880;itaberaba; Bahia
3164;sao paulo; Sao Paulo
74885;goiania; Goias
91740;porto alegre;Rio Grande do Sul
62030;sobral; Ceara
95670;gramado;Rio Grande do Sul
29560;guacui; Espirito Santo
5442;sao paulo; Sao Paulo
4547;sao paulo; Sao Paulo
85506;pato branco;Parana
74484;goiania; Goias
45970;itanhem; Bahia
77022;palmas; Tocantins
4833;sao paulo; Sao Paulo
96400;bage;Rio Grande do Sul
30810;belo horizonte; Minas Gerais
27937;macae;Rio de Janeiro
30411;belo horizonte; Minas Gerais
9845;sao bernardo do campo; Sao Paulo
5033;sao paulo; Sao Paulo
7998;francisco morato; Sao Paulo
6420;barueri; Sao Paulo
72304;brasilia; Distrito Federal
31010;belo horizonte; Minas Gerais
59084;natal;Rio Grande do Norte
13150;cosmopolis; Sao Paulo
4514;sao paulo; Sao Paulo
4844;sao paulo; Sao Paulo
4563;sao paulo; Sao Paulo
28640;carmo;Rio de Janeiro
97015;santa maria;Rio Grande do Sul
4024;sao paulo; Sao Paulo
4742;sao paulo; Sao Paulo
28950;armacao dos buzios;Rio de Janeiro
13044;campinas; Sao Paulo
12051;taubate; Sao Paulo
2517;sao paulo; Sao Paulo
3124;sao paulo; Sao Paulo
47640;santa maria da vitoria; Bahia
30130;belo horizonte; Minas Gerais
6404;barueri; Sao Paulo
33600;pedro leopoldo; Minas Gerais
39205;tres marias; Minas Gerais
5417;sao paulo; Sao Paulo
82540;curitiba;Parana
62850;cascavel; Ceara
28470;santo antonio de padua;Rio de Janeiro
11075;santos; Sao Paulo
18540;porto feliz; Sao Paulo
89110;gaspar; Santa Catarina
4052;sao paulo; Sao Paulo
36015;juiz de fora; Minas Gerais
17511;marilia; Sao Paulo
88132;palhoca; Santa Catarina
3153;sao paulo; Sao Paulo
6311;carapicuiba; Sao Paulo
25956;teresopolis;Rio de Janeiro
8051;sao paulo; Sao Paulo
14165;sertaozinho; Sao Paulo
37561;pouso alegre; Minas Gerais
61890;guaiuba; Ceara
89580;fraiburgo; Santa Catarina
29166;serra; Espirito Santo
1154;sao paulo; Sao Paulo
11030;santos; Sao Paulo
70875;brasilia; Distrito Federal
83203;paranagua;Parana
8142;sao paulo; Sao Paulo
8720;mogi das cruzes; Sao Paulo
1031;sao paulo; Sao Paulo
13402;piracicaba; Sao Paulo
99835;aurea;Rio Grande do Sul
90035;porto alegre;Rio Grande do Sul
8685;suzano; Sao Paulo
18603;botucatu; Sao Paulo
79333;corumba; Mato Grosso do Sul
2808;sao paulo; Sao Paulo
7787;cajamar; Sao Paulo
30335;belo horizonte; Minas Gerais
35901;itabira; Minas Gerais
1533;sao paulo; Sao Paulo
7840;franco da rocha; Sao Paulo
65066;sao luis; Maranhao
26383;queimados;Rio de Janeiro
87190;sao jorge do ivai;Parana
22733;rio de janeiro;Rio de Janeiro
7793;cajamar; Sao Paulo
4729;sao paulo; Sao Paulo
8675;suzano; Sao Paulo
8573;itaquaquecetuba; Sao Paulo
8694;suzano; Sao Paulo
85350;nova laranjeiras;Parana
56330;petrolina; Pernambuco
25670;petropolis;Rio de Janeiro
3184;sao paulo; Sao Paulo
5402;sao paulo; Sao Paulo
3989;sao paulo; Sao Paulo
37800;guaxupe; Minas Gerais
17700;osvaldo cruz; Sao Paulo
1211;sao paulo; Sao Paulo
15070;sao jose do rio preto; Sao Paulo
25620;petropolis;Rio de Janeiro
3227;sao paulo; Sao Paulo
98160;ivora;Rio Grande do Sul
79770;anaurilandia; Mato Grosso do Sul
5723;sao paulo; Sao Paulo
11665;caraguatatuba; Sao Paulo
7263;guarulhos; Sao Paulo
12285;cacapava; Sao Paulo
64490;regeneracao; Piaui
54410;jaboatao dos guararapes; Pernambuco
44024;feira de santana; Bahia
13054;campinas; Sao Paulo
16210;bilac; Sao Paulo
9710;sao bernardo do campo; Sao Paulo
86840;faxinal;Parana
13098;campinas; Sao Paulo
59196;pedro velho;Rio Grande do Norte
4944;sao paulo; Sao Paulo
28085;campos dos goytacazes;Rio de Janeiro
38025;uberaba; Minas Gerais
28055;campos dos goytacazes;Rio de Janeiro
72465;brasilia; Distrito Federal
34003;nova lima; Minas Gerais
6132;osasco; Sao Paulo
24210;niteroi;Rio de Janeiro
3313;sao paulo; Sao Paulo
7063;guarulhos; Sao Paulo
4761;sao paulo; Sao Paulo
22640;rio de janeiro;Rio de Janeiro
21920;rio de janeiro;Rio de Janeiro
94410;viamao;Rio Grande do Sul
6622;jandira; Sao Paulo
37545;cachoeira de minas; Minas Gerais
2152;sao paulo; Sao Paulo
65620;coelho neto; Maranhao
15840;itajobi; Sao Paulo
37150;carmo do rio claro; Minas Gerais
5043;sao paulo; Sao Paulo
24943;marica;Rio de Janeiro
78360;campo novo do parecis; Mato Grosso
69303;boa vista; Roraima
30140;belo horizonte; Minas Gerais
45400;valenca; Bahia
75780;ipameri; Goias
9980;diadema; Sao Paulo
17020;bauru; Sao Paulo
4768;sao paulo; Sao Paulo
6458;barueri; Sao Paulo
95185;carlos barbosa;Rio Grande do Sul
76170;anicuns; Goias
4324;sao paulo; Sao Paulo
5379;sao paulo; Sao Paulo
3123;sao paulo; Sao Paulo
5012;sao paulo; Sao Paulo
29920;rio bananal; Espirito Santo
17601;tupa; Sao Paulo
63300;lavras da mangabeira; Ceara
15140;balsamo; Sao Paulo
79332;corumba; Mato Grosso do Sul
20520;rio de janeiro;Rio de Janeiro
88301;itajai; Santa Catarina
66080;belem; Para
12213;sao jose dos campos; Sao Paulo
14840;guariba; Sao Paulo
95795;sao vendelino;Rio Grande do Sul
2033;sao paulo; Sao Paulo
7729;caieiras; Sao Paulo
44053;feira de santana; Bahia
8763;mogi das cruzes; Sao Paulo
12926;braganca paulista; Sao Paulo
49010;aracaju; Sergipe
4543;sao paulo; Sao Paulo
12230;sao jose dos campos; Sao Paulo
6126;osasco; Sao Paulo
12080;taubate; Sao Paulo
32210;contagem; Minas Gerais
9541;sao caetano do sul; Sao Paulo
74645;goiania; Goias
29170;serra; Espirito Santo
13330;indaiatuba; Sao Paulo
21320;rio de janeiro;Rio de Janeiro
21321;rio de janeiro;Rio de Janeiro
12248;sao jose dos campos; Sao Paulo
26050;nova iguacu;Rio de Janeiro
9405;ribeirao pires; Sao Paulo
2860;sao paulo; Sao Paulo
44052;feira de santana; Bahia
24736;sao goncalo;Rio de Janeiro
3521;sao paulo; Sao Paulo
82315;curitiba;Parana
87309;campo mourao;Parana
7152;guarulhos; Sao Paulo
3377;sao paulo; Sao Paulo
12236;sao jose dos campos; Sao Paulo
62800;aracati; Ceara
72904;santo antonio do descoberto; Goias
3371;sao paulo; Sao Paulo
89251;jaragua do sul; Santa Catarina
23071;rio de janeiro;Rio de Janeiro
74370;goiania; Goias
88140;santo amaro da imperatriz; Santa Catarina
20560;rio de janeiro;Rio de Janeiro
41741;salvador; Bahia
32681;betim; Minas Gerais
88503;lages; Santa Catarina
36570;vicosa; Minas Gerais
36091;juiz de fora; Minas Gerais
68633;dom eliseu; Para
64076;teresina; Piaui
9050;santo andre; Sao Paulo
83606;campo largo;Parana
9940;diadema; Sao Paulo
70680;brasilia; Distrito Federal
4615;sao paulo; Sao Paulo
88763;santa rosa de lima; Santa Catarina
36016;juiz de fora; Minas Gerais
28735;quissama;Rio de Janeiro
16800;mirandopolis; Sao Paulo
6656;itapevi; Sao Paulo
85601;francisco beltrao;Parana
71705;brasilia; Distrito Federal
81925;curitiba;Parana
13073;campinas; Sao Paulo
42850;dias d avila; Bahia
25959;teresopolis;Rio de Janeiro
4321;sao paulo; Sao Paulo
41770;salvador; Bahia
14960;novo horizonte; Sao Paulo
70344;brasilia; Distrito Federal
13203;jundiai; Sao Paulo
91150;porto alegre;Rio Grande do Sul
8554;poa; Sao Paulo
26087;nova iguacu;Rio de Janeiro
22441;rio de janeiro;Rio de Janeiro
78643;querencia; Mato Grosso
6419;barueri; Sao Paulo
27521;resende;Rio de Janeiro
22270;rio de janeiro;Rio de Janeiro
79052;campo grande; Mato Grosso do Sul
15086;sao jose do rio preto; Sao Paulo
13920;pedreira; Sao Paulo
11930;pariquera-acu; Sao Paulo
4675;sao paulo; Sao Paulo
6437;barueri; Sao Paulo
93510;novo hamburgo;Rio Grande do Sul
69098;manaus; Amazonas
23012;rio de janeiro;Rio de Janeiro
49290;itabaianinha; Sergipe
88020;florianopolis; Santa Catarina
35650;pitangui; Minas Gerais
89225;joinville; Santa Catarina
28970;araruama;Rio de Janeiro
66093;belem; Para
3461;sao paulo; Sao Paulo
44790;campo formoso; Bahia
21830;rio de janeiro;Rio de Janeiro
32041;contagem; Minas Gerais
4076;sao paulo; Sao Paulo
21311;rio de janeiro;Rio de Janeiro
15706;jales; Sao Paulo
46430;guanambi; Bahia
27522;resende;Rio de Janeiro
83060;sao jose dos pinhais;Parana
82560;curitiba;Parana
8505;ferraz de vasconcelos; Sao Paulo
14900;itapolis; Sao Paulo
18055;sorocaba; Sao Paulo
2318;sao paulo; Sao Paulo
6767;taboao da serra; Sao Paulo
17280;pederneiras; Sao Paulo
29112;vila velha; Espirito Santo
91330;porto alegre;Rio Grande do Sul
24808;itaborai;Rio de Janeiro
41100;salvador; Bahia
1415;sao paulo; Sao Paulo
11020;santos; Sao Paulo
35450;itabirito; Minas Gerais
69307;boa vista; Roraima
2420;sao paulo; Sao Paulo
82720;curitiba;Parana
29338;itaipava; Espirito Santo
28941;sao pedro da aldeia;Rio de Janeiro
23017;rio de janeiro;Rio de Janeiro
5882;sao paulo; Sao Paulo
95585;arroio do sal;Rio Grande do Sul
5314;sao paulo; Sao Paulo
2636;sao paulo; Sao Paulo
13202;jundiai; Sao Paulo
35408;glaura; Minas Gerais
38444;araguari; Minas Gerais
6711;cotia; Sao Paulo
95300;lagoa vermelha;Rio Grande do Sul
8584;itaquaquecetuba; Sao Paulo
35290;mantena; Minas Gerais
11629;sao sebastiao; Sao Paulo
7023;guarulhos; Sao Paulo
11750;peruibe; Sao Paulo
1452;sao paulo; Sao Paulo
13083;campinas; Sao Paulo
8371;sao paulo; Sao Paulo
88703;tubarao; Santa Catarina
51020;recife; Pernambuco
35480;bonfim; Minas Gerais
80540;curitiba;Parana
94836;alvorada;Rio Grande do Sul
38740;patrocinio; Minas Gerais
85010;guarapuava;Parana
90430;porto alegre;Rio Grande do Sul
75830;mineiros; Goias
22221;rio de janeiro;Rio de Janeiro
91450;porto alegre;Rio Grande do Sul
70760;brasilia; Distrito Federal
13082;campinas; Sao Paulo
5267;sao paulo; Sao Paulo
13273;valinhos; Sao Paulo
4086;sao paulo; Sao Paulo
13417;piracicaba; Sao Paulo
25065;duque de caxias;Rio de Janeiro
13206;jundiai; Sao Paulo
4434;sao paulo; Sao Paulo
45607;itabuna; Bahia
1123;sao paulo; Sao Paulo
20260;rio de janeiro;Rio de Janeiro
87302;campo mourao;Parana
21511;rio de janeiro;Rio de Janeiro
25250;duque de caxias;Rio de Janeiro
88200;tijucas; Santa Catarina
44574;santo antonio de jesus; Bahia
78640;canarana; Mato Grosso
6850;itapecerica da serra; Sao Paulo
6395;carapicuiba; Sao Paulo
85685;nova prata do iguacu;Parana
89650;treze tilias; Santa Catarina
29230;anchieta; Espirito Santo
8473;sao paulo; Sao Paulo
2563;sao paulo; Sao Paulo
89203;joinville; Santa Catarina
41745;salvador; Bahia
13466;americana; Sao Paulo
3984;sao paulo; Sao Paulo
27331;barra mansa;Rio de Janeiro
70743;brasilia; Distrito Federal
30516;belo horizonte; Minas Gerais
13238;campo limpo paulista; Sao Paulo
86450;quatigua;Parana
9991;diadema; Sao Paulo
80740;curitiba;Parana
56326;petrolina; Pernambuco
26165;belford roxo;Rio de Janeiro
38280;iturama; Minas Gerais
20730;rio de janeiro;Rio de Janeiro
48900;juazeiro; Bahia
44085;feira de santana; Bahia
12308;jacarei; Sao Paulo
2878;sao paulo; Sao Paulo
11673;caraguatatuba; Sao Paulo
85555;palmas;Parana
27353;barra mansa;Rio de Janeiro
1229;sao paulo; Sao Paulo
98910;tres de maio;Rio Grande do Sul
13670;santa rita do passa quatro; Sao Paulo
4039;sao paulo; Sao Paulo
22051;rio de janeiro;Rio de Janeiro
13476;americana; Sao Paulo
21931;rio de janeiro;Rio de Janeiro
78240;porto esperidiao; Mato Grosso
14110;bonfim paulista; Sao Paulo
14240;cajuru; Sao Paulo
89500;cacador; Santa Catarina
36888;muriae; Minas Gerais
68628;paragominas; Para
14930;boa esperanca do sul; Sao Paulo
22795;rio de janeiro;Rio de Janeiro
18610;botucatu; Sao Paulo
90540;porto alegre;Rio Grande do Sul
4621;sao paulo; Sao Paulo
37190;tres pontas; Minas Gerais
63010;juazeiro do norte; Ceara
51335;recife; Pernambuco
13013;campinas; Sao Paulo
5778;sao paulo; Sao Paulo
1407;sao paulo; Sao Paulo
94085;gravatai;Rio Grande do Sul
6172;osasco; Sao Paulo
13210;jundiai; Sao Paulo
38900;bambui; Minas Gerais
94420;viamao;Rio Grande do Sul
13207;jundiai; Sao Paulo
25870;comendador levy gasparian;Rio de Janeiro
49535;sao miguel do aleixo; Sergipe
79002;campo grande; Mato Grosso do Sul
4363;sao paulo; Sao Paulo
57601;palmeira dos indios; Alagoas
18520;cerquilho; Sao Paulo
83602;campo largo;Parana
3431;sao paulo; Sao Paulo
13480;limeira; Sao Paulo
5625;sao paulo; Sao Paulo
85568;saudade do iguacu;Parana
18950;ipaussu; Sao Paulo
73770;alto paraiso de goias; Goias
21060;rio de janeiro;Rio de Janeiro
4084;sao paulo; Sao Paulo
3660;sao paulo; Sao Paulo
6787;taboao da serra; Sao Paulo
5409;sao paulo; Sao Paulo
87015;maringa;Parana
51340;recife; Pernambuco
20541;rio de janeiro;Rio de Janeiro
7500;santa isabel; Sao Paulo
13084;campinas; Sao Paulo
5026;sao paulo; Sao Paulo
91430;porto alegre;Rio Grande do Sul
75860;quirinopolis; Goias
55022;caruaru; Pernambuco
95047;caxias do sul;Rio Grande do Sul
28860;casimiro de abreu;Rio de Janeiro
40230;salvador; Bahia
66045;belem; Para
18970;chavantes; Sao Paulo
29850;ecoporanga; Espirito Santo
12630;cachoeira paulista; Sao Paulo
37552;pouso alegre; Minas Gerais
40060;salvador; Bahia
75908;rio verde; Goias
22470;rio de janeiro;Rio de Janeiro
61939;maracanau; Ceara
5366;sao paulo; Sao Paulo
22071;rio de janeiro;Rio de Janeiro
17012;bauru; Sao Paulo
4430;sao paulo; Sao Paulo
15085;sao jose do rio preto; Sao Paulo
14810;araraquara; Sao Paulo
72015;brasilia; Distrito Federal
81070;curitiba;Parana
89460;canoinhas; Santa Catarina
31710;belo horizonte; Minas Gerais
14500;ituverava; Sao Paulo
80020;curitiba;Parana
8663;suzano; Sao Paulo
64230;buriti dos lopes; Piaui
96200;rio grande;Rio Grande do Sul
46220;rio do antonio; Bahia
5145;sao paulo; Sao Paulo
4015;sao paulo; Sao Paulo
16570;guaranta; Sao Paulo
54280;jaboatao dos guararapes; Pernambuco
25036;duque de caxias;Rio de Janeiro
70650;brasilia; Distrito Federal
33035;santa luzia; Minas Gerais
68455;tucurui; Para
29103;vila velha; Espirito Santo
87703;paranavai;Parana
13563;sao carlos; Sao Paulo
83331;pinhais;Parana
24435;sao goncalo;Rio de Janeiro
13560;sao carlos; Sao Paulo
17014;bauru; Sao Paulo
32623;betim; Minas Gerais
3573;sao paulo; Sao Paulo
38070;uberaba; Minas Gerais
2975;sao paulo; Sao Paulo
4559;sao paulo; Sao Paulo
3896;sao paulo; Sao Paulo
35010;governador valadares; Minas Gerais
38051;uberaba; Minas Gerais
85501;pato branco;Parana
13059;campinas; Sao Paulo
28750;trajano de moraes;Rio de Janeiro
14020;ribeirao preto; Sao Paulo
29052;vitoria; Espirito Santo
34800;caete; Minas Gerais
36060;juiz de fora; Minas Gerais
80420;curitiba;Parana
29303;cachoeiro de itapemirim; Espirito Santo
2210;sao paulo; Sao Paulo
13170;sumare; Sao Paulo
23085;rio de janeiro;Rio de Janeiro
22031;rio de janeiro;Rio de Janeiro
51230;recife; Pernambuco
59030;natal;Rio Grande do Norte
72509;brasilia; Distrito Federal
15053;sao jose do rio preto; Sao Paulo
3877;sao paulo; Sao Paulo
68440;abaetetuba; Para
37200;lavras; Minas Gerais
13189;hortolandia; Sao Paulo
48590;coronel joao sa; Bahia
6045;osasco; Sao Paulo
51011;recife; Pernambuco
36820;divino; Minas Gerais
70773;brasilia; Distrito Federal
31030;belo horizonte; Minas Gerais
3566;sao paulo; Sao Paulo
69911;rio branco;Acre
17521;marilia; Sao Paulo
8557;poa; Sao Paulo
46500;macaubas; Bahia
17780;lucelia; Sao Paulo
5027;sao paulo; Sao Paulo
88032;florianopolis; Santa Catarina
13500;rio claro; Sao Paulo
81210;curitiba;Parana
55170;brejo da madre de deus; Pernambuco
39810;carai; Minas Gerais
3648;sao paulo; Sao Paulo
41190;salvador; Bahia
13607;araras; Sao Paulo
85420;corbelia;Parana
85864;foz do iguacu;Parana
6310;carapicuiba; Sao Paulo
9060;santo andre; Sao Paulo
37031;varginha; Minas Gerais
35400;ouro preto; Minas Gerais
45980;prado; Bahia
20090;rio de janeiro;Rio de Janeiro
18046;sorocaba; Sao Paulo
20950;rio de janeiro;Rio de Janeiro
25955;teresopolis;Rio de Janeiro
14025;ribeirao preto; Sao Paulo
13613;leme; Sao Paulo
13343;indaiatuba; Sao Paulo
44001;feira de santana; Bahia
78335;colniza; Mato Grosso
29285;piuma; Espirito Santo
53020;olinda; Pernambuco
19600;rancharia; Sao Paulo
14784;barretos; Sao Paulo
45820;eunapolis; Bahia
56400;floresta; Pernambuco
96225;sao jose do norte;Rio Grande do Sul
28800;rio bonito;Rio de Janeiro
76873;ariquemes; Rondonia
22011;rio de janeiro;Rio de Janeiro
12509;guaratingueta; Sao Paulo
89675;vargem bonita; Santa Catarina
2231;sao paulo; Sao Paulo
13190;monte mor; Sao Paulo
78554;sinop; Mato Grosso
7858;franco da rocha; Sao Paulo
91030;porto alegre;Rio Grande do Sul
48890;valente; Bahia
9371;maua; Sao Paulo
11500;cubatao; Sao Paulo
8452;sao paulo; Sao Paulo
8141;sao paulo; Sao Paulo
65800;balsas; Maranhao
22723;rio de janeiro;Rio de Janeiro
15190;nhandeara; Sao Paulo
5434;sao paulo; Sao Paulo
